item,title,genreLabel,boxofficeww,boxofficeusa,publicationdate,reviewscore,budget
http://www.wikidata.org/entity/Q105554572,Dungeons & Dragons: Honor Among Thieves,speculative/fantastic fiction film,,45477328,2023-03-31T00:00:00Z,90%,150000000 USD
http://www.wikidata.org/entity/Q15973073,San Andreas,action film,474009154,155190832,2015-05-29T00:00:00Z,5.2/10,110000000 USD
http://www.wikidata.org/entity/Q855222,Patriot Games,crime film,,,1992-06-05T00:00:00Z,6.3/10,45000000 USD
http://www.wikidata.org/entity/Q855222,Patriot Games,crime film,,,1992-06-05T00:00:00Z,73%,45000000 USD
http://www.wikidata.org/entity/Q2579784,Gravity,techno-thriller,723192705,,2013-10-04T00:00:00Z,96%,100000000 USD
http://www.wikidata.org/entity/Q514293,Red Heat,action film,,,,67%,29000000 USD
http://www.wikidata.org/entity/Q161678,Harry Potter and the Deathly Hallows – Part 1,fantasy,976536918,296374621,2010-11-19T00:00:00Z,7.1/10,250000000 USD
http://www.wikidata.org/entity/Q212123,Vicky Cristina Barcelona,drama film,,,,6.9/10,15500000 USD
http://www.wikidata.org/entity/Q188850,Mamma Mia!,romantic comedy,609896805,,2008-07-18T00:00:00Z,55%,
http://www.wikidata.org/entity/Q65768604,Thor : Amour et tonnerre,superhero film,760928081,343256830,2022-02-11T00:00:00Z,63%,250000000 USD
http://www.wikidata.org/entity/Q720724,Babe,comedy film,254100000,,,97%,
http://www.wikidata.org/entity/Q65768604,Thor : Amour et tonnerre,science fiction film,760928081,343256830,2021-11-05T00:00:00Z,6.4/10,250000000 USD
http://www.wikidata.org/entity/Q14522920,What If,comedy film,,,,74%,
http://www.wikidata.org/entity/Q112623225,Smile,psychological horror film,217408513,105935048,2022-09-30T00:00:00Z,80%,17000000 USD
http://www.wikidata.org/entity/Q18604504,Suicide Squad,action film,746846894,,2016-06-05T00:00:00Z,4.8/10,175000000 USD
http://www.wikidata.org/entity/Q208424,Nineteen Eighty-Four,drama film,,8430492,1984-12-14T00:00:00Z,74%,5500000 GBP
http://www.wikidata.org/entity/Q471720,Grumpy Old Men,buddy film,,,,63%,35000000 USD
http://www.wikidata.org/entity/Q105702,Dr. Strangelove,comedy film,9523464,9440000,1964-01-29T00:00:00Z,98%,1800000 USD
http://www.wikidata.org/entity/Q108586,The Proposal,romantic comedy,317400000,,2009-09-25T00:00:00Z,44%,
http://www.wikidata.org/entity/Q648977,The Cider House Rules,drama film,,,,6.6/10,24000000 USD
http://www.wikidata.org/entity/Q55388281,Missing Link,comedy film,26565710,16649539,2019-04-12T00:00:00Z,88%,102300000 USD
http://www.wikidata.org/entity/Q60617937,Dark Waters,historical film,,,2019-12-06T00:00:00Z,89%,
http://www.wikidata.org/entity/Q15139203,Tusk,comedy horror,1882074,1826705,2014-09-19T00:00:00Z,5.6/10,3000000 USD
http://www.wikidata.org/entity/Q171048,Toy Story,fantasy film,394436586,223225679,1995-11-22T00:00:00Z,9/10,30000000 USD
http://www.wikidata.org/entity/Q17144452,Triple 9,heist film,,,2016-02-26T00:00:00Z,5.7/10,28000000 USD
http://www.wikidata.org/entity/Q18002795,The Revenant,Western film,532950503,183637894,2015-12-25T00:00:00Z,78%,135000000 USD
http://www.wikidata.org/entity/Q1193098,Thief,heist film,,11492915,1981-03-27T00:00:00Z,7.7/10,5500000 USD
http://www.wikidata.org/entity/Q235742,The Raven,crime film,,,,4.6/10,26000000 USD
http://www.wikidata.org/entity/Q895137,Bounce,romance film,,,,5.6/10,35000000 USD
http://www.wikidata.org/entity/Q202211,Gandhi,drama film,,,1982-12-10T00:00:00Z,89%,22000000 USD
http://www.wikidata.org/entity/Q19829521,The Fate of the Furious,crime film,1236005118,226008385,2017-04-14T00:00:00Z,67%,250000000 USD
http://www.wikidata.org/entity/Q65768604,Thor : Amour et tonnerre,science fiction film,760928081,343256830,2021-11-05T00:00:00Z,63%,250000000 USD
http://www.wikidata.org/entity/Q188850,Mamma Mia!,romantic comedy,609896805,,2008-07-18T00:00:00Z,5.6/10,
http://www.wikidata.org/entity/Q21528112,Atomic Blonde,spy film,100014025,51687870,2017-07-28T00:00:00Z,79%,30000000 USD
http://www.wikidata.org/entity/Q1428715,The Negotiator,crime film,,,,74%,50000000 CAD
http://www.wikidata.org/entity/Q3512046,Jurassic World,science fiction film,1670400637,652270625,2015-06-12T00:00:00Z,6.6/10,150000000 USD
http://www.wikidata.org/entity/Q16203908,The Second Best Exotic Marigold Hotel,comedy film,,,,65%,
http://www.wikidata.org/entity/Q4430,Cleopatra,biographical film,,,1963-06-12T00:00:00Z,5.9/10,44000000 USD
http://www.wikidata.org/entity/Q18389586,The Dressmaker,comedy drama,,,2016-09-23T00:00:00Z,5.9/10,17000000 AUD
http://www.wikidata.org/entity/Q188718,The Bridge on the River Kwai,drama film,27200000,,1957-12-14T00:00:00Z,9.4/10,3000000 USD
http://www.wikidata.org/entity/Q1138659,Street Fighter,martial arts film,99431786,33423521,1994-12-23T00:00:00Z,11%,35000000 USD
http://www.wikidata.org/entity/Q641760,Ted,comedy film,549368315,,,6.4/10,
http://www.wikidata.org/entity/Q1138659,Street Fighter,martial arts film,99431786,33423521,1994-12-23T00:00:00Z,3.4/10,35000000 USD
http://www.wikidata.org/entity/Q17150929,Coherence,thriller film,139745,102617,2014-06-20T00:00:00Z,7.3/10,50000 USD
http://www.wikidata.org/entity/Q169082,10 Things I Hate About You,romantic comedy,53478579,38178166,1999-03-31T00:00:00Z,6.2/10,13000000 USD
http://www.wikidata.org/entity/Q638544,Oblivion,post-apocalyptic film,286168572,,2013-04-19T00:00:00Z,53%,160000000 USD
http://www.wikidata.org/entity/Q3520333,The Colony,horror film,,,,20%,16000000 USD
http://www.wikidata.org/entity/Q156608,The Bourne Supremacy,spy film,290835269,176241941,2004-07-23T00:00:00Z,7.2/10,75000000 USD
http://www.wikidata.org/entity/Q18199332,Fantastic Beasts: The Secrets of Dumbledore,drama film,405161334,95850844,2022-04-15T00:00:00Z,46%,200000000 USD
http://www.wikidata.org/entity/Q104123,Pulp Fiction,thriller film,213928762,107928762,1994-10-14T00:00:00Z,92%,8000000 USD
http://www.wikidata.org/entity/Q1534298,Grand Prix,action film,,20845016,1966-12-21T00:00:00Z,100%,9000000 USD
http://www.wikidata.org/entity/Q139460,Ghost World,comedy film,,,,7.8/10,7000000 USD
http://www.wikidata.org/entity/Q139460,Ghost World,comedy film,,,,93%,7000000 USD
http://www.wikidata.org/entity/Q1132535,Little Big Man,drama film,,,,7.9/10,15000000 USD
http://www.wikidata.org/entity/Q274529,The Book of Eli,post-apocalyptic film,,,2010-01-15T00:00:00Z,5.5/10,80000000 USD
http://www.wikidata.org/entity/Q849162,Event Horizon,science fiction film,,26673242,1997-08-15T00:00:00Z,29%,60000000 USD
http://www.wikidata.org/entity/Q16242543,The Age of Adaline,drama film,,,,55%,25000000 USD
http://www.wikidata.org/entity/Q836821,The Hitchhiker's Guide to the Galaxy,science fiction film,,,2005-04-29T00:00:00Z,60%,50000000 USD
http://www.wikidata.org/entity/Q221249,Tootsie,romantic comedy,,,,90%,21000000 USD
http://www.wikidata.org/entity/Q3604746,Avatar: The Way of Water,action film,2176229105,622024190,2022-12-16T00:00:00Z,76%,250000000 USD
http://www.wikidata.org/entity/Q4668586,About Time,science fiction film,,,,6.4/10,12000000 USD
http://www.wikidata.org/entity/Q472096,Body Heat,erotica,,,1981-08-28T00:00:00Z,98%,
http://www.wikidata.org/entity/Q128493,Machete,girls with guns,,,,72%,10500000 USD
http://www.wikidata.org/entity/Q167726,Jurassic Park,thriller film,1030314141,404214720,1993-06-11T00:00:00Z,8.4/10,63000000 USD
http://www.wikidata.org/entity/Q13374569,Need for Speed,action film,203300000,,2014-03-12T00:00:00Z,4.3/10,66000000 USD
http://www.wikidata.org/entity/Q63398229,After Yang,science fiction film,729254,46872,2022-03-04T00:00:00Z,89%,
http://www.wikidata.org/entity/Q1621174,Mister Roberts,comedy film,,21200000,1955-07-30T00:00:00Z,7.6/10,2300000 USD
http://www.wikidata.org/entity/Q176488,Halloween: Resurrection,slasher film,,,,3.5/10,
http://www.wikidata.org/entity/Q18151084,The Intern,comedy film,,,,5.7,35000000 USD
http://www.wikidata.org/entity/Q760093,Edge of Darkness,action film,,,,55%,80000000 USD
http://www.wikidata.org/entity/Q777629,Presumed Innocent,mystery film,221300000,,,7.4/10,
http://www.wikidata.org/entity/Q777629,Presumed Innocent,mystery film,221300000,,,87%,
http://www.wikidata.org/entity/Q202211,Gandhi,drama film,,,1982-12-10T00:00:00Z,8.1/10,22000000 USD
http://www.wikidata.org/entity/Q1753804,Into the Night,crime film,,,,40%,
http://www.wikidata.org/entity/Q1758468,Kick-Ass 2,teen film,,,,32%,28000000 USD
http://www.wikidata.org/entity/Q164813,Das Parfum – Die Geschichte eines Mörders,horror film,,,,6.2/10,60000000 USD
http://www.wikidata.org/entity/Q652186,Before Sunset,drama film,15936507,5820649,2004-07-02T00:00:00Z,94%,2700000 USD
http://www.wikidata.org/entity/Q468700,The Fly,monster film,60629159,40456565,1986-08-15T00:00:00Z,93%,9000000 USD
http://www.wikidata.org/entity/Q65066669,The Father,drama film,24777948,2122771,2021-02-26T00:00:00Z,8.7,20000000 USD
http://www.wikidata.org/entity/Q770965,Confessions of a Dangerous Mind,thriller film,,,2002-12-31T00:00:00Z,79%,
http://www.wikidata.org/entity/Q228186,Lawrence of Arabia,drama film,45716692,45306425,1962-12-16T00:00:00Z,94%,15000000 USD
http://www.wikidata.org/entity/Q19614711,Independence Day: Resurgence,disaster film,,,2016-06-24T00:00:00Z,30%,165000000 USD
http://www.wikidata.org/entity/Q584766,Something's Gotta Give,comedy film,266700000,,,6.6/10,
http://www.wikidata.org/entity/Q18154625,Straight Outta Compton,crime film,201600000,,,7.4/10,
http://www.wikidata.org/entity/Q105801,Stargate,action film,196567262,71567262,1994-10-28T00:00:00Z,5.4/10,55000000 USD
http://www.wikidata.org/entity/Q105801,Stargate,action film,196567262,71567262,1994-10-28T00:00:00Z,53%,55000000 USD
http://www.wikidata.org/entity/Q1141420,October Sky,family film,,,,7.6/10,25000000 USD
http://www.wikidata.org/entity/Q751382,Wild at Heart,drama film,,14560247,1990-08-17T00:00:00Z,67%,10000000 USD
http://www.wikidata.org/entity/Q284229,You've Got Mail,Christmas film,250821495,115821495,1998-12-18T00:00:00Z,6.3/10,65000000 USD
http://www.wikidata.org/entity/Q492908,雪國列車,thriller film,,,,94%,39200000 USD
http://www.wikidata.org/entity/Q1782738,Tucker & Dale vs Evil,comedy thriller,,,,6.9/10,5000000 USD
http://www.wikidata.org/entity/Q506605,Collateral Damage,action film,,,,19%,85000000 USD
http://www.wikidata.org/entity/Q83767,The Blue Lagoon,teen film,,,,3.3/10,4500000 USD
http://www.wikidata.org/entity/Q288173,Mission: Impossible III,spy film,398479497,134029801,2006-05-05T00:00:00Z,71%,150000000 USD
http://www.wikidata.org/entity/Q3404003,Prisoners,drama film,122126687,61002302,2013-09-20T00:00:00Z,7.3/10,46000000 USD
http://www.wikidata.org/entity/Q3404003,Prisoners,drama film,122126687,61002302,2013-09-20T00:00:00Z,82%,46000000 USD
http://www.wikidata.org/entity/Q466297,The Fisher King,comedy film,,41895491,1991-09-27T00:00:00Z,84%,24000000 USD
http://www.wikidata.org/entity/Q107894,On Her Majesty's Secret Service,Christmas film,82000000,22774493,1969-12-19T00:00:00Z,81%,7000000 USD
http://www.wikidata.org/entity/Q108123279,Nneka the pretty serpent,mystery film,,,,,
http://www.wikidata.org/entity/Q327604,The Evil Dead,drama film,,,,95%,350000 USD~~~375000 USD
http://www.wikidata.org/entity/Q54274,Pirates of the Caribbean: At World's End,pirate film,960996492,309420425,2007-05-25T00:00:00Z,5.5/10,300000000 USD
http://www.wikidata.org/entity/Q42047,Goodfellas,biographical film,47036784,46909721,1990-09-19T00:00:00Z,96%,25000000 USD
http://www.wikidata.org/entity/Q3079834,Baby Geniuses,comedy film,36450736,27250736,1999-03-12T00:00:00Z,2%,12000000 USD
http://www.wikidata.org/entity/Q51416,Men in Black,buddy cop film,589390539,250690539,1997-07-02T00:00:00Z,7.5/10,90000000 USD
http://www.wikidata.org/entity/Q332497,Absolute Power,political thriller film,,,,57%,50000000 USD
http://www.wikidata.org/entity/Q875904,Bride of Frankenstein,LGBT-related film,2000000,,1935-04-20T00:00:00Z,9/10,397000 USD
http://www.wikidata.org/entity/Q729788,Hot Fuzz,action film,80743363,23637265,2007-04-20T00:00:00Z,7.7/10,16000000 USD
http://www.wikidata.org/entity/Q202211,Gandhi,flashback film,,,1982-12-10T00:00:00Z,89%,22000000 USD
http://www.wikidata.org/entity/Q651196,Hellboy II: The Golden Army,action film,,,,86%,85000000 USD
http://www.wikidata.org/entity/Q967683,Priest,cyberpunk,,,,15%,60000000 USD
http://www.wikidata.org/entity/Q2073955,The Tall Man,crime film,,,,43%,18200000 USD
http://www.wikidata.org/entity/Q155476,The Fast and the Furious,crime film,207517509,144745925,2001-06-22T00:00:00Z,5.4/10,38000000 USD
http://www.wikidata.org/entity/Q155476,The Fast and the Furious,crime film,207517509,144745925,2001-06-22T00:00:00Z,53%,38000000 USD
http://www.wikidata.org/entity/Q28196,World War Z,drama film,540007876,202807711,2013-06-21T00:00:00Z,6.2,190000000 USD
http://www.wikidata.org/entity/Q2579784,Gravity,techno-thriller,723192705,,2013-10-04T00:00:00Z,9/10,100000000 USD
http://www.wikidata.org/entity/Q15729024,Kraftidioten,thriller film,904446,50251,,86%,30000000 NOK
http://www.wikidata.org/entity/Q967683,Priest,post-apocalyptic film,,,,4/10,60000000 USD
http://www.wikidata.org/entity/Q127367,The Lord of the Rings: The Fellowship of the Ring,fantasy film,883726270,316115420,2001-12-19T00:00:00Z,8.2/10,93000000 USD
http://www.wikidata.org/entity/Q1782738,Tucker & Dale vs Evil,comedy thriller,,,,85%,5000000 USD
http://www.wikidata.org/entity/Q20856802,La La Land,comedy film,471981104,151101803,2016-12-09T00:00:00Z,8.7/10,30000000 USD
http://www.wikidata.org/entity/Q502629,À la poursuite du diamant vert,romantic comedy,,,1984-03-30T00:00:00Z,7.3/10,10000000 USD
http://www.wikidata.org/entity/Q502629,À la poursuite du diamant vert,romantic comedy,,,1984-03-30T00:00:00Z,85%,10000000 USD
http://www.wikidata.org/entity/Q650613,Unbreakable,superhero film,248100000,,,6.3/10,
http://www.wikidata.org/entity/Q18389586,The Dressmaker,drama film,,,2016-09-23T00:00:00Z,58%,17000000 AUD
http://www.wikidata.org/entity/Q106953528,DC League of Super-Pets,comedy film,207357117,,2022-07-29T00:00:00Z,6.3/10,90000000 USD
http://www.wikidata.org/entity/Q106953528,DC League of Super-Pets,comedy film,207357117,,2022-07-29T00:00:00Z,73%,90000000 USD
http://www.wikidata.org/entity/Q1077160,Gallipoli,war film,,5732587,1981-08-28T00:00:00Z,8/10,2800000 AUD
http://www.wikidata.org/entity/Q65768604,Thor: Love and Thunder,action film,760928081,343256830,2021-11-05T00:00:00Z,6.4/10,250000000 USD
http://www.wikidata.org/entity/Q167726,Jurassic Park,thriller film,1030314141,404214720,1993-06-11T00:00:00Z,92%,63000000 USD
http://www.wikidata.org/entity/Q17061299,A Girl Walks Home Alone at Night,horror film,,,,8/10,
http://www.wikidata.org/entity/Q17061299,A Girl Walks Home Alone at Night,horror film,,,,96%,
http://www.wikidata.org/entity/Q19321019,Miss Peregrine's Home for Peculiar Children,film based on a novel,,,,5.9/10,110000000 USD
http://www.wikidata.org/entity/Q19321019,Miss Peregrine's Home for Peculiar Children,film based on a novel,,,,64%,110000000 USD
http://www.wikidata.org/entity/Q19347291,Deadpool,superhero film,782836791,363070709,2016-02-12T00:00:00Z,7.1/10,58000000 USD
http://www.wikidata.org/entity/Q19347291,Deadpool,superhero film,782836791,363070709,2016-02-12T00:00:00Z,85%,58000000 USD
http://www.wikidata.org/entity/Q1132535,Little Big Man,historical film,,,,96%,15000000 USD
http://www.wikidata.org/entity/Q105584511,The Black Phone,thriller film,155928295,,2022-06-24T00:00:00Z,83%,18000000 USD
http://www.wikidata.org/entity/Q123742,Cloverfield,horror film,,,2008-01-18T00:00:00Z,6.8/10,25000000 USD
http://www.wikidata.org/entity/Q84362533,Elvis,drama film,272075000,145869755,2022-06-24T00:00:00Z,77%,85000000 USD
http://www.wikidata.org/entity/Q1888138,The Last Starfighter,action film,,28733290,1984-07-13T00:00:00Z,76%,
http://www.wikidata.org/entity/Q28234,Les Misérables,drama film,,,,70%,61000000 USD
http://www.wikidata.org/entity/Q13806247,№ 44,mystery film,,,,4.8/10,50000000 USD
http://www.wikidata.org/entity/Q143716,Abduction,thriller film,,,,5%,40000000 USD
http://www.wikidata.org/entity/Q1809132,In My Father's Den,thriller film,,,,100%,
http://www.wikidata.org/entity/Q18389586,The Dressmaker,vigilante film,,,2016-09-23T00:00:00Z,58%,17000000 AUD
http://www.wikidata.org/entity/Q202211,Gandhi,flashback film,,,1982-12-10T00:00:00Z,8.1/10,22000000 USD
http://www.wikidata.org/entity/Q240713,The Mummy: Tomb of the Dragon Emperor,horror film,,,,12%,145000000 USD
http://www.wikidata.org/entity/Q390063,Fantastic Four: Rise of the Silver Surfer,fantasy film,289000000,,,4.8/10,
http://www.wikidata.org/entity/Q193835,Good Will Hunting,romance film,225900000,,,8.1/10,10000000 USD
http://www.wikidata.org/entity/Q160060,The King's Speech,biographical film,423999102,,,94%,
http://www.wikidata.org/entity/Q190643,Platoon,war film,138545632,138530565,1986-12-19T00:00:00Z,8.4/10,6000000 USD
http://www.wikidata.org/entity/Q203388,One Eight Seven,hood film,,5727130,1997-07-30T00:00:00Z,30%,20000000 USD
http://www.wikidata.org/entity/Q171861,The Artist,romantic comedy,,,,8.8/10,15000000 USD
http://www.wikidata.org/entity/Q171861,The Artist,romantic comedy,,,,95%,15000000 USD
http://www.wikidata.org/entity/Q533383,The Room,drama film,,,,3.4/10,6000000 USD
http://www.wikidata.org/entity/Q13806247,Child 44,crime film,,,,4.8/10,50000000 USD
http://www.wikidata.org/entity/Q17144452,Triple 9,heist film,,,2016-02-26T00:00:00Z,54%,28000000 USD
http://www.wikidata.org/entity/Q23780914,Avengers: Infinity War,action film,2048359754,678815482,2018-04-27T00:00:00Z,7.6/10,400000000 USD
http://www.wikidata.org/entity/Q23780914,Avengers: Infinity War,action film,2048359754,678815482,2018-04-27T00:00:00Z,85%,400000000 USD
http://www.wikidata.org/entity/Q660950,Blue Velvet,erotic thriller,8663268,8551228,1986-09-19T00:00:00Z,95%,6000000 USD
http://www.wikidata.org/entity/Q151884,Tideland,drama film,1072932,66453,2006-10-27T00:00:00Z,4.5/10,19000000 USD~~~19000000 CAD
http://www.wikidata.org/entity/Q19829521,The Fate of the Furious,action film,1236005118,226008385,2017-04-14T00:00:00Z,6.1/10,250000000 USD
http://www.wikidata.org/entity/Q1810314,Undead,comedy horror,229250,41196,2005-07-01T00:00:00Z,4.5/10,1000000 AUD
http://www.wikidata.org/entity/Q128493,Machete,action film,,,,6.4/10,10500000 USD
http://www.wikidata.org/entity/Q55178974,Jurassic World Dominion,adventure film,1001978080,376851080,2022-06-10T00:00:00Z,29%,165000000 USD
http://www.wikidata.org/entity/Q39070473,A Quiet Place,science fiction film,340952971,188024361,2018-04-06T00:00:00Z,96%,17000000 USD
http://www.wikidata.org/entity/Q208592,Sleepy Hollow,horror film,,,,6.4/10,100000000 USD
http://www.wikidata.org/entity/Q553194,Youth Without Youth,film based on literature,,,,33%,
http://www.wikidata.org/entity/Q553194,Youth Without Youth,film based on literature,,,,4.8/10,
